Contract,tenure,MonthlyCharges,InternetService_No,InternetService_Fiber optic,OnlineSecurity,TechSupport,PaperlessBilling,SeniorCitizen,is_Autometic_payment,Churn
1,31,98.05,False,True,1,0,0,0,1,0
0,9,70.5,False,True,0,0,1,0,0,0
0,35,94.55,False,True,1,0,1,1,0,0
0,2,19.65,True,False,0,0,1,0,0,0
0,12,19.0,True,False,0,0,0,0,0,1
0,1,75.3,False,True,1,0,0,0,0,1
0,4,89.2,False,True,0,0,1,1,0,1
0,1,19.0,True,False,0,0,1,0,0,0
0,3,20.0,True,False,0,0,1,0,0,0
0,1,85.7,False,True,0,0,1,1,0,1
2,52,63.25,False,False,1,0,1,0,1,0
1,5,20.1,True,False,0,0,0,0,0,0
2,72,99.15,False,True,1,0,1,0,0,0
2,71,90.4,False,False,1,1,0,0,0,0
2,72,111.9,False,True,1,1,1,0,1,0
1,46,24.9,True,False,0,0,0,0,0,0
2,63,83.5,False,False,1,0,0,0,1,0
0,30,84.3,False,True,1,0,1,0,1,0
0,1,45.6,False,False,0,0,0,0,0,0
0,12,61.65,False,False,1,1,1,0,0,1
2,16,54.85,False,False,1,1,0,0,0,0
0,4,65.55,False,False,0,1,0,0,0,0
1,51,90.35,False,True,0,0,1,0,1,0
2,65,20.4,True,False,0,0,1,0,1,0
0,16,74.55,False,True,0,1,1,0,1,0
1,2,19.95,True,False,0,0,0,0,0,0
1,66,74.25,False,True,0,0,1,0,1,0
2,46,108.65,False,True,0,1,0,0,0,0
1,32,109.55,False,True,1,1,1,0,1,0
2,72,86.65,False,False,1,1,0,0,1,0
2,38,81.0,False,False,1,1,0,0,1,0
1,51,47.85,False,False,0,1,0,0,1,0
2,72,114.55,False,True,1,1,0,0,1,0
0,65,105.25,False,True,1,0,0,1,1,1
0,9,29.95,False,False,0,0,1,0,0,1
0,9,65.0,False,False,1,1,0,0,0,1
2,66,20.55,True,False,0,0,0,0,0,0
1,44,109.8,False,True,1,0,1,1,1,0
2,50,69.5,False,False,0,1,0,0,1,0
0,15,48.85,False,False,0,0,0,0,0,0
0,8,25.25,False,False,0,0,1,0,1,0
1,66,102.85,False,True,0,1,1,1,1,0
0,57,87.55,False,True,1,1,1,0,1,0
0,7,78.55,False,True,0,0,1,0,1,0
0,10,34.55,False,False,0,0,1,1,1,0
1,62,92.05,False,True,1,0,1,0,0,0
1,40,85.05,False,True,0,0,1,0,0,0
2,20,19.7,True,False,0,0,0,0,0,0
0,7,20.0,True,False,0,0,0,0,1,1
0,25,95.15,False,True,0,1,1,0,0,0
0,23,84.25,False,True,0,0,0,0,0,0
1,66,104.6,False,True,0,0,0,1,1,0
2,72,111.65,False,True,0,1,0,1,0,0
0,49,90.05,False,True,0,0,0,1,1,1
0,43,110.75,False,True,0,1,1,1,1,1
0,46,55.0,False,False,1,0,0,0,1,0
2,72,89.85,False,False,1,1,0,0,1,0
1,10,20.35,True,False,0,0,0,0,0,0
1,40,54.55,False,False,1,1,1,0,1,0
0,65,105.5,False,True,0,0,1,0,0,1
2,31,99.45,False,True,0,1,0,0,1,0
2,68,70.9,False,False,1,1,0,0,1,0
1,56,104.55,False,True,1,0,1,1,1,1
0,10,85.25,False,True,0,0,1,0,0,1
2,68,25.4,True,False,0,0,0,0,1,0
0,43,56.15,False,False,0,0,0,0,0,1
0,1,89.55,False,True,0,0,1,0,0,1
1,49,89.85,False,True,0,0,1,1,1,0
0,15,25.25,True,False,0,0,1,0,0,0
0,20,94.55,False,True,0,0,1,1,0,1
0,1,45.7,False,False,0,0,1,0,0,1
1,50,69.65,False,False,0,1,1,0,0,0
0,2,89.5,False,True,0,0,0,1,0,1
0,24,70.0,False,True,0,0,0,1,1,0
0,3,69.55,False,True,0,0,1,0,1,1
0,1,74.6,False,True,0,0,1,0,0,1
2,35,20.1,True,False,0,0,0,0,0,0
0,17,24.8,True,False,0,0,0,0,0,0
0,8,19.65,True,False,0,0,0,1,0,1
0,10,95.1,False,True,0,1,1,0,1,0
2,68,88.85,False,False,1,1,1,0,1,0
1,45,78.8,False,False,1,0,0,0,1,0
1,2,19.85,True,False,0,0,0,0,0,1
0,37,20.35,True,False,0,0,0,0,1,0
0,4,24.25,False,False,0,0,1,0,0,1
0,10,45.25,False,False,0,0,0,0,0,0
0,1,20.05,True,False,0,0,0,0,0,0
2,65,69.55,False,False,1,0,1,0,0,0
2,57,19.5,True,False,0,0,0,0,1,0
0,3,74.75,False,True,0,0,1,0,0,0
0,2,69.65,False,True,0,0,0,0,0,1
0,49,30.2,False,False,0,0,1,0,1,0
0,4,45.65,False,False,0,0,0,0,0,1
2,70,57.8,False,False,0,1,0,0,1,0
1,53,19.85,True,False,0,0,1,0,1,0
2,53,25.55,True,False,0,0,0,0,1,0
0,1,75.05,False,True,0,0,1,0,0,1
0,22,24.85,True,False,0,0,1,0,1,0
0,52,49.15,False,False,0,0,1,1,0,1
2,65,110.35,False,True,1,1,1,1,0,0
1,48,24.55,True,False,0,0,0,0,1,0
0,2,34.7,False,False,0,0,1,0,0,1
0,3,107.95,False,True,0,0,0,0,0,0
0,45,81.4,False,True,0,0,0,0,1,0
0,1,80.0,False,True,0,0,0,0,0,1
2,61,73.8,False,False,0,1,1,0,1,0
0,3,64.4,False,False,1,1,1,0,1,0
1,40,103.75,False,True,0,1,1,1,1,0
0,1,71.1,False,True,0,0,0,0,0,0
0,1,49.9,False,False,0,1,1,0,0,0
1,51,24.6,True,False,0,0,1,0,1,0
0,2,49.25,False,False,1,0,1,1,0,1
1,52,30.1,False,False,0,0,0,0,0,0
0,51,83.4,False,True,0,0,0,0,1,0
0,1,20.45,True,False,0,0,1,0,0,0
1,31,75.25,False,False,1,1,1,0,1,0
1,47,20.55,True,False,0,0,0,0,1,0
0,3,75.1,False,True,0,0,1,0,1,1
1,22,20.05,True,False,0,0,1,1,0,0
0,1,20.65,True,False,0,0,1,0,0,0
2,72,85.15,False,False,0,1,1,0,1,0
0,3,50.15,False,False,0,0,1,0,0,1
1,47,84.95,False,True,0,0,1,1,1,0
2,72,66.5,False,False,1,1,1,0,1,0
2,66,63.3,False,False,0,0,1,0,1,0
0,35,83.15,False,True,0,0,0,0,0,0
0,29,84.9,False,True,0,0,1,0,0,0
0,2,20.55,True,False,0,0,1,0,0,0
0,4,49.25,False,False,0,0,0,0,0,0
0,25,79.85,False,True,1,0,1,0,1,1
2,65,59.6,False,False,1,1,1,0,0,0
1,27,104.65,False,True,0,1,1,1,1,0
0,29,75.3,False,True,0,0,1,0,1,0
0,29,80.1,False,False,0,0,0,0,1,0
0,1,19.55,True,False,0,0,0,0,0,1
0,20,81.0,False,True,0,1,1,0,0,0
2,58,24.7,True,False,0,0,1,0,1,0
0,14,86.0,False,True,1,1,1,0,0,0
2,72,25.4,True,False,0,0,0,0,0,0
0,46,89.15,False,True,1,0,1,0,1,0
2,71,58.25,False,False,0,1,0,0,1,0
0,32,85.65,False,True,0,0,1,0,1,0
0,26,50.35,False,False,0,0,1,0,1,0
0,68,80.35,False,True,0,0,1,1,1,0
1,2,20.2,True,False,0,0,0,0,0,0
2,61,20.55,True,False,0,0,0,0,1,0
0,4,85.95,False,True,0,0,1,0,0,1
0,3,45.35,False,False,0,0,1,0,0,1
0,33,94.5,False,True,0,0,1,1,0,1
0,9,21.25,True,False,0,0,1,1,0,0
2,22,26.25,True,False,0,0,0,0,0,0
0,5,80.85,False,True,0,0,1,0,0,0
0,30,91.7,False,True,1,0,0,1,1,1
2,65,74.2,False,False,0,1,1,0,1,0
0,45,87.25,False,True,0,1,1,0,0,1
0,5,20.35,True,False,0,0,0,0,0,0
0,25,75.5,False,True,0,0,1,0,0,0
2,72,79.05,False,True,1,0,0,0,1,0
0,27,90.15,False,True,0,0,0,0,1,0
0,32,50.6,False,False,0,0,0,0,1,0
1,30,110.45,False,True,0,1,0,0,1,0
2,70,101.0,False,True,1,1,0,0,1,0
0,42,79.35,False,True,0,0,1,1,1,0
2,72,89.85,False,False,1,1,1,1,1,0
2,47,65.0,False,False,1,1,1,0,0,0
0,2,80.45,False,True,1,0,1,0,0,0
0,10,98.55,False,True,1,0,0,0,0,1
2,61,24.1,True,False,0,0,1,0,0,0
0,5,44.05,False,False,0,0,1,0,1,0
2,72,110.8,False,True,0,1,1,1,1,0
2,72,114.95,False,True,1,1,1,1,1,0
0,3,75.05,False,True,0,0,0,1,0,0
2,48,19.25,True,False,0,0,0,0,0,0
1,63,90.05,False,True,0,1,1,0,1,0
0,27,56.7,False,False,1,0,1,0,0,0
2,70,80.15,False,False,1,0,1,0,1,0
0,7,71.35,False,False,1,1,1,0,1,0
2,0,20.25,True,False,0,0,0,0,0,0
0,2,90.35,False,True,1,0,0,0,0,0
0,20,98.55,False,True,0,0,1,1,0,1
2,66,19.7,True,False,0,0,0,0,1,0
0,3,19.85,True,False,0,0,0,0,0,0
0,15,85.9,False,True,0,0,1,0,1,1
2,72,90.35,False,True,1,1,1,0,1,0
0,1,20.8,True,False,0,0,0,0,0,0
0,22,89.25,False,True,0,0,0,0,0,1
0,3,70.3,False,True,0,0,1,0,0,1
2,72,66.85,False,False,1,1,0,0,1,0
2,65,19.9,True,False,0,0,0,0,0,0
0,11,35.8,False,False,0,0,1,0,0,0
0,22,78.85,False,True,0,0,1,0,0,0
1,14,20.4,True,False,0,0,0,0,1,0
0,41,74.25,False,True,0,1,1,0,0,0
1,17,64.8,False,False,1,0,0,0,0,0
0,11,20.45,True,False,0,0,1,0,1,0
0,15,93.35,False,True,0,0,1,0,0,1
0,1,19.9,True,False,0,0,0,0,0,1
0,5,88.9,False,True,1,0,1,0,0,1
1,33,95.8,False,True,0,0,1,0,0,1
2,72,110.65,False,True,1,0,1,0,1,0
0,3,40.3,False,False,0,0,0,0,0,0
0,2,82.0,False,True,0,0,1,0,0,1
1,59,107.0,False,True,1,1,1,0,1,0
0,2,45.35,False,False,0,0,0,0,0,1
2,71,73.35,False,False,0,1,1,0,1,0
0,5,44.8,False,False,0,0,0,0,0,0
0,27,54.75,False,False,1,0,1,0,1,0
0,1,52.2,False,False,0,1,1,0,0,1
1,63,40.6,False,False,1,1,1,0,1,0
1,46,110.0,False,True,1,0,1,1,0,1
2,72,55.3,False,False,1,0,0,0,1,0
0,34,60.85,False,False,1,1,1,0,1,0
1,24,78.4,False,False,1,0,0,0,0,0
2,72,69.65,False,False,1,1,0,0,1,0
2,60,59.85,False,False,1,1,0,0,1,0
1,68,76.9,False,False,1,0,1,0,1,0
2,8,19.85,True,False,0,0,1,0,0,0
2,34,67.65,False,False,1,1,0,0,1,0
0,6,45.0,False,False,0,0,0,0,1,0
0,2,64.2,False,False,0,1,1,0,0,0
1,31,81.7,False,True,0,1,0,0,1,0
0,20,25.55,True,False,0,0,1,0,1,0
0,1,20.0,True,False,0,0,0,0,0,0
1,62,96.75,False,True,0,0,1,0,0,1
2,70,75.65,False,True,0,0,1,1,1,0
0,10,98.5,False,True,0,1,1,0,0,1
2,39,23.8,True,False,0,0,1,0,0,0
2,46,64.2,False,False,0,1,1,0,1,0
0,6,85.35,False,True,0,0,1,0,0,1
2,72,76.8,False,False,0,0,1,0,1,0
0,18,55.2,False,False,0,1,0,0,1,0
2,71,108.55,False,True,1,1,1,0,1,0
0,40,101.3,False,True,0,0,1,0,0,1
0,1,69.55,False,True,0,0,1,0,0,1
1,58,103.25,False,True,0,0,1,0,1,1
2,70,104.0,False,True,1,1,1,0,1,1
2,42,25.25,True,False,0,0,0,0,0,0
1,34,30.4,False,False,1,0,0,0,1,0
0,5,20.05,True,False,0,0,0,1,1,0
0,25,84.6,False,True,0,0,1,0,0,0
0,2,86.2,False,True,0,0,1,0,0,1
1,55,103.7,False,True,0,1,1,0,1,0
0,21,111.2,False,True,0,1,1,0,0,1
2,70,88.0,False,True,1,1,1,0,1,0
0,61,106.35,False,True,0,1,1,0,0,0
2,43,79.15,False,False,1,1,1,0,1,0
1,47,103.1,False,True,0,0,1,0,0,0
0,5,63.95,False,False,0,1,1,0,1,0
2,62,25.8,True,False,0,0,1,0,1,0
0,16,89.45,False,True,0,0,1,0,1,1
0,7,95.6,False,True,0,0,1,1,1,1
0,14,25.55,True,False,0,0,0,0,0,0
1,60,90.95,False,True,0,0,0,0,0,1
0,34,44.85,False,False,0,1,1,0,0,0
1,50,108.55,False,True,1,1,0,0,0,1
2,38,25.05,True,False,0,0,0,0,1,0
1,70,74.1,False,False,1,1,0,0,1,0
0,37,88.8,False,True,0,0,1,0,0,0
0,4,78.85,False,True,0,0,1,1,0,1
0,60,93.25,False,True,1,0,1,1,0,0
1,62,71.4,False,False,1,1,0,0,1,0
0,1,44.4,False,False,0,0,0,0,0,1
0,36,79.2,False,False,1,1,1,0,1,0
2,44,20.4,True,False,0,0,0,0,1,0
1,55,100.0,False,True,0,0,1,1,0,1
2,72,105.0,False,True,1,0,1,0,1,0
1,12,19.8,True,False,0,0,0,0,1,1
0,13,30.85,False,False,1,0,1,0,1,0
0,1,89.9,False,True,0,0,1,0,0,1
1,15,20.55,True,False,0,0,0,0,0,0
2,65,84.85,False,False,1,1,1,0,1,0
1,12,33.15,False,False,1,1,0,0,1,0
2,72,92.0,False,False,1,1,1,0,1,0
2,72,89.8,False,False,1,1,0,0,1,0
2,72,115.8,False,True,1,1,1,0,1,0
2,52,85.15,False,False,1,1,1,0,0,0
0,2,24.85,True,False,0,0,0,0,0,0
0,5,64.35,False,False,1,1,1,0,0,0
2,68,20.5,True,False,0,0,0,0,1,0
1,62,100.15,False,True,0,0,1,0,0,1
2,72,86.05,False,False,1,1,0,0,1,0
0,1,50.8,False,False,0,0,0,0,0,1
1,66,89.0,False,True,1,1,0,0,0,0
2,72,64.8,False,False,1,1,1,0,1,0
1,26,19.8,True,False,0,0,0,0,1,0
2,64,93.4,False,True,1,0,0,0,1,0
0,20,73.65,False,True,0,0,1,1,0,1
0,3,95.1,False,True,0,0,1,0,0,1
0,22,94.65,False,True,0,0,1,0,1,1
0,4,80.6,False,True,0,1,1,0,0,1
2,62,39.0,False,False,0,1,1,0,1,0
0,5,20.5,True,False,0,0,1,0,0,0
1,59,85.55,False,True,0,0,0,0,0,1
2,3,26.4,True,False,0,0,1,0,0,0
2,72,98.2,False,True,1,1,1,0,1,0
1,57,97.55,False,True,0,0,1,0,1,0
2,66,19.95,True,False,0,0,0,0,1,0
0,60,50.8,False,False,0,0,1,0,0,1
2,45,99.7,False,True,0,0,0,0,1,0
0,3,34.8,False,False,0,0,1,0,1,0
0,15,105.1,False,True,1,1,0,0,0,1
1,51,60.15,False,False,1,1,0,0,1,0
1,60,64.75,False,False,1,1,0,0,0,0
0,33,54.65,False,False,0,0,1,0,1,0
0,10,110.1,False,True,1,1,1,0,0,1
1,26,19.3,True,False,0,0,0,1,1,0
0,6,83.9,False,True,0,0,0,0,0,1
1,67,111.25,False,True,1,1,1,0,0,0
1,49,35.8,False,False,1,1,1,0,1,0
0,1,20.05,True,False,0,0,1,0,0,0
0,7,84.35,False,True,0,0,1,1,0,0
1,27,110.5,False,True,1,0,1,1,1,0
1,37,91.2,False,True,0,0,0,0,1,0
0,63,100.55,False,True,1,0,1,0,0,1
0,31,89.3,False,True,1,1,0,0,0,0
0,50,103.85,False,True,0,0,1,0,1,1
0,32,81.1,False,True,0,0,1,1,1,0
0,1,24.6,False,False,0,0,0,0,0,1
1,63,81.2,False,True,0,1,1,0,1,0
0,30,94.3,False,True,1,0,1,0,1,0
2,71,116.1,False,True,1,1,1,0,1,0
2,53,105.55,False,True,0,0,0,0,0,0
0,12,98.9,False,True,1,1,1,0,1,1
0,50,94.4,False,True,1,0,1,0,1,0
0,2,19.5,True,False,0,0,0,0,0,0
0,9,98.3,False,True,0,0,0,0,1,1
0,17,93.85,False,True,1,0,0,0,0,1
1,56,105.6,False,True,1,0,1,0,1,0
2,67,81.35,False,False,1,0,0,0,1,0
0,9,100.5,False,True,0,0,1,1,0,1
0,4,56.4,False,False,0,0,1,0,0,0
1,19,65.35,False,False,0,1,1,0,1,0
0,8,19.95,True,False,0,0,0,0,0,0
2,71,111.25,False,True,0,1,1,0,0,0
0,10,72.85,False,True,0,0,1,1,0,1
0,15,89.0,False,True,0,0,0,1,1,0
1,72,106.1,False,True,1,0,1,0,1,0
1,12,20.05,True,False,0,0,0,0,1,0
2,72,25.2,True,False,0,0,1,0,1,0
0,1,73.55,False,True,0,0,1,1,0,1
0,23,75.4,False,True,1,0,1,1,1,0
2,72,65.55,False,False,1,1,1,0,1,0
0,26,80.7,False,True,0,0,1,0,0,0
1,21,104.55,False,True,0,1,1,0,0,0
1,60,24.15,True,False,0,0,0,0,1,0
0,12,20.45,True,False,0,0,0,0,0,0
0,16,75.4,False,True,0,0,1,0,0,0
1,63,79.7,False,False,1,0,1,0,1,0
0,22,81.7,False,True,1,0,0,1,0,0
0,32,76.3,False,False,1,1,0,0,1,0
0,3,79.4,False,True,0,0,1,1,0,1
0,13,81.15,False,True,0,0,1,0,0,1
2,68,103.75,False,True,0,1,1,0,1,0
1,30,86.45,False,True,0,0,0,0,0,0
0,16,75.1,False,True,0,0,0,0,1,0
2,33,80.6,False,True,0,1,0,0,1,0
2,72,19.3,True,False,0,0,0,0,1,0
0,4,84.6,False,True,0,0,1,1,0,1
1,12,33.6,False,False,1,1,1,0,0,0
0,4,83.25,False,True,0,0,1,1,0,0
2,0,80.85,False,False,1,0,0,0,0,0
0,6,79.05,False,True,1,0,1,0,0,1
1,65,108.05,False,True,0,1,1,0,1,0
0,15,19.9,True,False,0,0,0,0,0,0
1,24,21.05,True,False,0,0,0,0,1,0
0,13,30.15,False,False,0,0,0,0,0,0
0,24,79.85,False,True,0,0,1,0,1,0
2,72,65.5,False,False,1,1,0,0,1,0
0,54,104.1,False,True,1,0,1,0,1,0
0,3,74.4,False,True,0,0,0,0,1,1
0,4,20.5,True,False,0,0,1,0,0,0
0,32,91.35,False,True,0,0,1,1,0,0
0,35,99.05,False,True,0,0,1,1,0,1
2,35,20.5,True,False,0,0,0,0,1,0
0,2,44.95,False,False,0,0,0,1,0,1
0,8,75.6,False,True,0,0,0,0,0,0
0,22,55.1,False,False,1,1,0,0,0,0
0,15,58.95,False,False,1,1,0,0,0,0
0,22,95.1,False,True,0,0,1,0,0,0
0,1,44.7,False,False,0,0,0,0,1,1
2,71,25.45,True,False,0,0,0,0,1,0
0,4,56.75,False,False,1,0,0,0,0,0
0,25,81.75,False,False,1,1,0,0,1,0
0,32,86.1,False,True,0,0,1,0,0,0
0,7,29.8,False,False,1,0,0,1,1,0
1,17,20.5,True,False,0,0,1,0,0,0
0,8,60.9,False,False,1,0,0,1,1,0
2,56,73.25,False,False,1,1,0,1,1,0
0,1,45.7,False,False,0,0,1,0,0,1
0,8,100.3,False,True,1,1,0,1,1,1
0,7,19.25,True,False,0,0,0,0,0,1
0,3,20.85,True,False,0,0,0,0,0,0
2,71,77.35,False,False,1,1,0,0,1,0
0,2,96.0,False,True,0,0,1,0,0,1
0,1,90.55,False,True,0,0,0,0,0,1
0,49,93.85,False,True,1,0,1,0,1,0
2,58,70.1,False,False,0,1,0,0,1,0
0,44,30.35,False,False,0,0,1,1,0,1
2,59,75.95,False,False,0,1,1,0,1,0
2,71,108.05,False,True,1,1,1,0,0,1
0,1,69.9,False,True,0,0,1,0,0,1
0,11,75.25,False,True,0,0,0,0,0,0
1,62,103.75,False,True,0,0,1,1,0,1
1,35,54.95,False,False,1,1,1,0,1,0
0,20,19.5,True,False,0,0,1,0,1,0
2,40,19.6,True,False,0,0,0,0,0,0
1,39,47.85,False,False,1,0,1,0,0,0
0,1,86.6,False,True,0,0,1,0,0,1
2,72,23.75,True,False,0,0,0,0,1,0
0,33,80.6,False,True,0,0,1,1,1,1
0,12,43.8,False,False,0,0,0,0,1,0
0,1,19.75,True,False,0,0,0,0,1,0
0,27,19.15,True,False,0,0,0,0,0,0
1,34,19.6,True,False,0,0,0,0,1,0
2,56,80.3,False,True,1,0,0,0,1,0
2,58,24.35,True,False,0,0,0,0,1,0
2,22,25.25,True,False,0,0,0,0,1,0
2,10,26.1,True,False,0,0,0,0,1,0
2,13,20.0,True,False,0,0,0,0,1,0
0,35,85.3,False,True,0,1,0,0,1,1
0,34,70.0,False,True,0,0,1,0,1,1
0,4,94.3,False,True,0,0,1,1,0,1
2,72,20.7,True,False,0,0,0,0,1,0
0,2,70.3,False,False,0,1,0,0,0,0
0,7,95.35,False,True,0,0,1,0,0,1
0,27,75.5,False,True,0,0,1,1,0,1
0,4,69.55,False,True,0,0,1,0,0,0
2,37,19.85,True,False,0,0,0,0,0,0
0,21,20.0,True,False,0,0,0,0,0,0
1,53,95.85,False,True,0,0,1,1,1,0
0,18,90.1,False,True,0,1,1,0,0,1
0,2,68.95,False,True,0,0,0,0,0,1
0,32,99.55,False,True,1,0,1,0,1,1
1,23,20.75,True,False,0,0,1,1,0,0
0,3,50.15,False,False,1,0,1,0,0,0
2,71,58.65,False,False,1,1,0,0,0,0
0,9,95.9,False,True,0,1,1,0,1,0
0,1,49.5,False,False,0,0,0,0,0,0
0,18,57.45,False,False,0,0,0,0,0,1
1,12,53.65,False,False,0,0,0,0,1,1
2,71,80.1,False,False,1,1,1,0,0,0
1,64,24.4,True,False,0,0,1,0,1,0
0,4,40.05,False,False,0,1,1,0,0,0
0,23,19.5,True,False,0,0,1,0,0,0
0,39,51.05,False,False,1,0,0,0,1,0
1,28,54.35,False,False,1,1,0,0,0,0
0,5,84.7,False,True,0,0,1,1,0,0
0,45,86.1,False,True,0,0,1,1,0,0
0,37,70.35,False,True,0,0,1,0,0,0
2,60,110.0,False,True,1,1,1,1,1,0
0,8,100.6,False,True,0,0,1,1,0,1
1,47,94.9,False,True,1,0,0,0,1,0
0,26,83.75,False,True,0,0,1,0,0,1
0,3,88.3,False,True,1,1,1,1,0,1
0,50,69.75,False,True,0,0,1,0,1,0
0,27,71.6,False,False,0,1,0,0,1,0
0,8,92.1,False,True,0,0,1,1,0,1
2,62,23.65,True,False,0,0,0,0,1,0
2,71,81.85,False,False,1,1,0,0,1,0
2,66,25.1,True,False,0,0,0,0,0,0
2,68,114.7,False,True,1,1,1,0,1,0
0,13,49.15,False,False,0,0,0,0,0,0
1,56,80.9,False,True,0,0,1,0,0,0
0,38,79.45,False,True,1,0,1,0,0,1
0,14,90.45,False,True,0,0,0,1,1,1
1,16,19.3,True,False,0,0,1,0,1,0
0,14,70.2,False,True,0,0,0,0,0,0
0,32,69.75,False,True,0,0,1,0,1,1
1,8,54.25,False,False,1,1,0,0,1,0
0,43,99.3,False,True,0,0,1,0,1,0
1,52,74.0,False,False,1,1,0,0,1,0
0,3,50.25,False,False,0,1,1,0,0,0
1,29,19.8,True,False,0,0,1,0,0,0
0,1,19.65,True,False,0,0,0,0,0,1
0,12,43.65,False,False,0,1,1,1,0,1
0,16,35.5,False,False,0,0,1,0,1,0
1,40,80.75,False,False,0,1,1,0,0,0
0,5,39.5,False,False,0,0,0,0,0,1
0,40,97.1,False,True,0,0,1,0,1,1
1,36,19.55,True,False,0,0,0,0,0,0
0,5,80.0,False,True,0,0,1,0,0,1
0,10,84.7,False,True,1,0,1,0,0,1
0,2,89.55,False,True,0,0,1,0,1,1
0,23,90.6,False,True,0,1,1,0,0,1
1,26,20.05,True,False,0,0,1,0,1,0
2,72,112.4,False,True,1,0,1,1,0,0
0,34,50.2,False,False,0,1,0,0,1,0
0,10,62.25,False,False,1,1,0,0,1,0
1,14,55.7,False,False,1,1,0,0,0,0
0,23,90.05,False,True,1,0,1,0,1,1
2,47,19.65,True,False,0,0,0,0,0,0
0,24,89.25,False,True,1,1,1,0,0,0
0,49,99.05,False,True,0,0,1,0,1,1
1,20,54.0,False,False,1,1,0,1,0,0
0,2,69.75,False,True,0,0,0,0,1,1
0,2,49.05,False,False,0,0,1,0,1,1
2,22,56.75,False,False,0,1,0,0,1,0
0,7,98.05,False,True,0,0,1,0,1,1
0,1,21.1,True,False,0,0,0,0,0,0
0,59,96.65,False,True,0,1,1,0,1,0
1,58,24.5,True,False,0,0,1,0,1,0
0,41,114.5,False,True,1,1,1,0,1,1
2,59,79.2,False,True,0,0,1,1,1,0
0,3,69.55,False,True,0,0,1,0,0,0
2,32,20.05,True,False,0,0,1,0,1,0
0,46,98.85,False,True,0,0,1,1,0,0
2,0,25.75,True,False,0,0,0,0,0,0
0,2,80.95,False,True,0,0,1,0,0,1
1,52,19.6,True,False,0,0,0,0,1,0
0,13,74.3,False,True,0,0,1,1,0,1
0,11,89.7,False,True,0,0,0,1,1,1
0,32,87.65,False,True,1,1,0,0,1,0
0,17,100.45,False,True,0,0,1,1,1,1
0,16,74.75,False,True,0,0,1,0,1,0
1,51,107.45,False,True,1,0,0,0,1,0
1,29,75.35,False,False,0,1,1,0,1,0
2,70,64.95,False,False,1,1,0,0,1,0
2,71,100.45,False,True,1,1,0,0,0,0
1,41,68.5,False,False,0,0,0,0,1,0
0,1,80.55,False,True,0,0,1,0,0,0
0,7,81.25,False,False,1,1,0,0,1,0
1,25,90.4,False,True,0,0,1,0,0,1
1,67,89.55,False,True,1,1,0,0,0,0
0,5,55.7,False,False,0,1,1,0,0,0
0,15,24.8,True,False,0,0,1,0,0,0
0,20,20.0,True,False,0,0,0,0,0,0
0,3,56.15,False,False,0,0,1,0,0,1
1,54,105.2,False,True,0,1,1,0,0,0
1,42,19.55,True,False,0,0,1,0,0,0
0,9,79.75,False,True,0,0,1,0,0,0
2,63,97.45,False,True,0,0,0,0,1,0
2,69,24.25,True,False,0,0,0,0,1,0
2,69,24.6,True,False,0,0,0,0,1,0
0,40,50.15,False,False,0,0,1,0,0,0
2,60,39.6,False,False,1,0,0,0,1,0
0,4,94.4,False,True,1,1,1,0,1,1
2,71,89.85,False,False,1,1,0,1,0,0
0,37,78.95,False,True,0,0,1,0,1,1
0,32,98.85,False,True,0,0,1,0,1,0
2,39,53.85,False,False,0,1,1,0,1,0
1,38,24.25,True,False,0,0,1,0,0,0
2,52,89.45,False,True,0,0,1,0,1,0
0,48,105.25,False,True,1,0,1,0,1,0
2,70,59.5,False,False,1,1,0,0,1,0
0,20,70.55,False,True,0,0,0,0,1,0
1,50,82.5,False,False,1,1,1,0,1,0
1,19,44.85,False,False,0,0,1,0,1,1
1,25,61.6,False,False,1,0,1,0,1,0
0,12,49.05,False,False,0,0,1,0,1,0
0,39,105.65,False,True,0,0,1,1,0,1
0,7,74.65,False,True,0,0,0,0,0,1
1,23,66.25,False,False,1,1,1,0,0,0
0,27,19.4,True,False,0,0,1,0,0,0
0,47,86.05,False,True,0,0,1,1,1,0
2,26,19.15,True,False,0,0,1,0,1,0
0,14,64.7,False,False,1,0,1,0,1,1
0,11,104.05,False,True,0,1,1,1,1,1
0,2,19.25,True,False,0,0,0,0,0,0
0,26,81.95,False,True,1,0,0,0,0,0
2,72,114.65,False,True,1,1,1,1,1,0
2,63,20.0,True,False,0,0,0,0,1,0
2,71,19.8,True,False,0,0,0,0,0,0
0,11,65.15,False,False,1,0,1,0,1,0
1,14,19.65,True,False,0,0,0,1,0,0
2,13,88.95,False,False,1,1,0,0,1,0
0,6,20.2,True,False,0,0,1,0,0,0
0,11,75.2,False,True,0,0,1,1,1,0
0,18,56.8,False,False,0,0,0,0,1,0
0,1,35.55,False,False,0,0,1,0,0,1
0,32,75.5,False,True,1,0,1,0,1,0
1,29,35.6,False,False,1,1,0,0,0,0
0,3,60.25,False,False,0,0,1,0,0,0
0,2,95.15,False,True,0,0,1,0,0,1
0,13,96.65,False,True,0,0,1,0,0,1
0,41,40.35,False,False,0,0,1,0,0,0
0,1,18.85,True,False,0,0,0,0,0,0
0,7,54.85,False,False,0,0,0,0,0,0
1,52,64.3,False,False,1,0,1,0,0,0
2,45,24.65,True,False,0,0,1,0,1,0
